area,area_code,region,lwda_code,cluster_code,cluster,pathway_code,pathway,soc_code,soc_title,jobs_estimate_year,num_jobs_estimate,annual_openings,income_year,mean_income,median_income,jobs_projection_year,num_jobs_projected,num_jobs_projected_change,fraction_change_jobs,fraction_change_us,predominant_education_level,training,work_experience,predominant_occ_prep_combo,nontrad_year,nontrad_status
Southwestern Virginia (LWDA I),441,Southwestern Virginia,I,13,Manufacturing,13.1,Production,519191,Adhesive Bonding Machine Operators and Tenders,2018,65,8,2018,35285,34899,2028,61,-4,-0.0615384615957737,-0.026000000000000002,High School Diploma,Training/Certification,NA,HS Diploma & Training/Certification,2020,NA
Southwestern Virginia (LWDA I),441,Southwestern Virginia,I,13,Manufacturing,13.1,Production,519198,Helpers--Production Workers,2018,62,9,2018,28250,28077,2028,61,-1,-0.016129031777381897,0.08800000000000001,High School Diploma,Training/Certification,NA,HS Diploma & Training/Certification,2020,NA
Southwestern Virginia (LWDA I),441,Southwestern Virginia,I,13,Manufacturing,13.1,Production,519199,"Production Workers, All Other",2018,20,3,2018,26979,22515,2028,21,1,0.05000000074505806,0.022000000000000002,High School Diploma,Training/Certification,NA,HS Diploma & Training/Certification,2020,NA
Southwestern Virginia (LWDA I),441,Southwestern Virginia,I,13,Manufacturing,13.1,Production,537064,"Packers and Packagers, Hand",2018,233,26,2018,20680,19254,2028,187,-46,-0.19742488861083984,-0.035,High School Diploma,Training/Certification,NA,HS Diploma & Training/Certification,2020,N
Southwestern Virginia (LWDA I),441,Southwestern Virginia,I,13,Manufacturing,13.4,Quality Assurance,NA,NA,2018,120,10,2018,NA,NA,2028,87,-33,-0.2750000059604645,NA,NA,NA,NA,NA,2020,NA
Southwestern Virginia (LWDA I),441,Southwestern Virginia,I,13,Manufacturing,13.4,Quality Assurance,519061,"Inspectors, Testers, Sorters, Samplers, and Weighers",2018,120,10,2018,35252,34950,2028,87,-33,-0.2750000059604645,-0.17600000000000002,High School Diploma,Training/Certification,NA,HS Diploma & Training/Certification,2020,N
Southwestern Virginia (LWDA I),441,Southwestern Virginia,I,14,Marketing,NA,NA,NA,NA,2018,6761,924,2018,NA,NA,2028,6294,-467,-0.06907261908054352,NA,NA,NA,NA,NA,2020,NA
Southwestern Virginia (LWDA I),441,Southwestern Virginia,I,14,Marketing,14.4,Marketing Communications,NA,NA,2018,72,7,2018,NA,NA,2028,73,1,0.013888888992369175,NA,NA,NA,NA,NA,2020,NA
Southwestern Virginia (LWDA I),441,Southwestern Virginia,I,14,Marketing,14.4,Marketing Communications,273031,Public Relations Specialists,2018,72,7,2018,51684,48128,2028,73,1,0.013888888992369175,0.064,Bachelor's Degree,NA,NA,Bachelor's Degree,2020,N
Southwestern Virginia (LWDA I),441,Southwestern Virginia,I,14,Marketing,14.1,Marketing Management,NA,NA,2018,53,5,2018,NA,NA,2028,50,-3,-0.056603774428367615,NA,NA,NA,NA,NA,2020,NA
Southwestern Virginia (LWDA I),441,Southwestern Virginia,I,14,Marketing,14.1,Marketing Management,112021,Marketing Managers,2018,31,3,2018,162232,157211,2028,31,0,0,0.081,Bachelor's Degree,NA,Work Experience,Bachelor's Degree & Work Experience,2020,N
Southwestern Virginia (LWDA I),441,Southwestern Virginia,I,14,Marketing,14.1,Marketing Management,119141,"Property, Real Estate, and Community Association Managers",2018,22,2,2018,103244,70540,2028,19,-3,-0.13636364042758942,0.073,High School Diploma,NA,Work Experience,HS Diploma & Work Experience,2020,N
Southwestern Virginia (LWDA I),441,Southwestern Virginia,I,14,Marketing,14.5,Marketing Research,NA,NA,2018,115,14,2018,NA,NA,2028,129,14,0.12173912674188614,NA,NA,NA,NA,NA,2020,NA
Southwestern Virginia (LWDA I),441,Southwestern Virginia,I,14,Marketing,14.5,Marketing Research,131161,Market Research Analysts and Marketing Specialists,2018,115,14,2018,64315,57567,2028,129,14,0.12173912674188614,0.204,Bachelor's Degree,NA,NA,Bachelor's Degree,2020,N
Southwestern Virginia (LWDA I),441,Southwestern Virginia,I,14,Marketing,14.3,Merchandising,NA,NA,2018,992,124,2018,NA,NA,2028,945,-47,-0.0473790317773819,NA,NA,NA,NA,NA,2020,NA
Southwestern Virginia (LWDA I),441,Southwestern Virginia,I,14,Marketing,14.3,Merchandising,435081,Stock Clerks and Order Fillers,2018,992,124,2018,24046,21610,2028,945,-47,-0.0473790317773819,0.017,High School Diploma,Training/Certification,NA,HS Diploma & Training/Certification,2020,N
Southwestern Virginia (LWDA I),441,Southwestern Virginia,I,14,Marketing,14.2,Professional Sales,NA,NA,2018,5529,774,2018,NA,NA,2028,5097,-432,-0.0781334787607193,NA,NA,NA,NA,NA,2020,NA
Southwestern Virginia (LWDA I),441,Southwestern Virginia,I,14,Marketing,14.2,Professional Sales,411011,First-Line Supervisors of Retail Sales Workers,2018,1032,101,2018,39152,36529,2028,956,-76,-0.07364340871572495,-0.019,High School Diploma,NA,Work Experience,HS Diploma & Work Experience,2020,N
Southwestern Virginia (LWDA I),441,Southwestern Virginia,I,14,Marketing,14.2,Professional Sales,411012,First-Line Supervisors of Non-Retail Sales Workers,2018,62,6,2018,117395,81033,2028,58,-4,-0.06451612710952759,-0.017,High School Diploma,NA,Work Experience,HS Diploma & Work Experience,2020,N
Southwestern Virginia (LWDA I),441,Southwestern Virginia,I,14,Marketing,14.2,Professional Sales,412011,Cashiers,2018,2296,388,2018,20093,19455,2028,2063,-233,-0.10148083418607712,-0.038,High School Diploma,Training/Certification,NA,HS Diploma & Training/Certification,2020,NA
Southwestern Virginia (LWDA I),441,Southwestern Virginia,I,14,Marketing,14.2,Professional Sales,412021,Counter and Rental Clerks,2018,108,13,2018,27116,23125,2028,104,-4,-0.03703703731298447,0.039,High School Diploma,Training/Certification,NA,HS Diploma & Training/Certification,2020,N
Southwestern Virginia (LWDA I),441,Southwestern Virginia,I,14,Marketing,14.2,Professional Sales,412022,Parts Salespersons,2018,177,18,2018,29098,28394,2028,157,-20,-0.11299435049295425,-0.013000000000000001,High School Diploma,Training/Certification,NA,HS Diploma & Training/Certification,2020,F
Southwestern Virginia (LWDA I),441,Southwestern Virginia,I,14,Marketing,14.2,Professional Sales,412031,Retail Salespersons,2018,1611,218,2018,24301,21741,2028,1514,-97,-0.060211047530174255,-0.023,Less than HS,Training/Certification,NA,Less than HS & Training/Certification,2020,N
Southwestern Virginia (LWDA I),441,Southwestern Virginia,I,14,Marketing,14.2,Professional Sales,413099,"Sales Representatives, Services, All Other",2018,128,17,2018,75820,51947,2028,131,3,0.0234375,0.07200000000000001,Bachelor's Degree,Training/Certification,NA,Bachelor's Degree & Training/Certification,2020,N
Southwestern Virginia (LWDA I),441,Southwestern Virginia,I,14,Marketing,14.2,Professional Sales,533031,Driver/Sales Workers,2018,115,13,2018,34450,34238,2028,114,-1,-0.008695651777088642,-0.03,High School Diploma,Training/Certification,NA,HS Diploma & Training/Certification,2020,NA
Southwestern Virginia (LWDA I),441,Southwestern Virginia,I,15,"Science, Technology, Engineering, and Mathematics",NA,NA,NA,NA,2018,79,4,2018,NA,NA,2028,78,-1,-0.012658228166401386,NA,NA,NA,NA,NA,2020,NA
Southwestern Virginia (LWDA I),441,Southwestern Virginia,I,15,"Science, Technology, Engineering, and Mathematics",15.1,Engineering and Technology,NA,NA,2018,79,4,2018,NA,NA,2028,78,-1,-0.012658228166401386,NA,NA,NA,NA,NA,2020,NA
Southwestern Virginia (LWDA I),441,Southwestern Virginia,I,15,"Science, Technology, Engineering, and Mathematics",15.1,Engineering and Technology,119041,Architectural and Engineering Managers,2018,28,2,2018,128875,133113,2028,27,-1,-0.0357142873108387,0.027999999999999997,Bachelor's Degree,NA,Work Experience,Bachelor's Degree & Work Experience,2020,F
Southwestern Virginia (LWDA I),441,Southwestern Virginia,I,15,"Science, Technology, Engineering, and Mathematics",15.1,Engineering and Technology,172071,Electrical Engineers,2018,27,1,2018,86591,77301,2028,27,0,0,0.048,Bachelor's Degree,NA,NA,Bachelor's Degree,2020,NA
Southwestern Virginia (LWDA I),441,Southwestern Virginia,I,15,"Science, Technology, Engineering, and Mathematics",15.1,Engineering and Technology,172141,Mechanical Engineers,2018,24,1,2018,77577,66578,2028,24,0,0,0.040999999999999995,Bachelor's Degree,NA,NA,Bachelor's Degree,2020,F
Southwestern Virginia (LWDA I),441,Southwestern Virginia,I,16,"Transportation, Distribution, and Logistics",NA,NA,NA,NA,2018,4236,440,2018,NA,NA,2028,4039,-197,-0.046506136655807495,NA,NA,NA,NA,NA,2020,NA
Southwestern Virginia (LWDA I),441,Southwestern Virginia,I,16,"Transportation, Distribution, and Logistics",16.4,Facility and Mobile Equipment Maintenance,NA,NA,2018,1040,94,2018,NA,NA,2028,971,-69,-0.06634615361690521,NA,NA,NA,NA,NA,2020,NA
Southwestern Virginia (LWDA I),441,Southwestern Virginia,I,16,"Transportation, Distribution, and Logistics",16.4,Facility and Mobile Equipment Maintenance,491011,"First-Line Supervisors of Mechanics, Installers, and Repairers",2018,220,18,2018,63101,59421,2028,204,-16,-0.072727270424366,0.04,High School Diploma,NA,Work Experience,HS Diploma & Work Experience,2020,F
Southwestern Virginia (LWDA I),441,Southwestern Virginia,I,16,"Transportation, Distribution, and Logistics",16.4,Facility and Mobile Equipment Maintenance,493023,Automotive Service Technicians and Mechanics,2018,418,37,2018,35621,34155,2028,393,-25,-0.05980861186981201,-0.008,Some College/Associate Degree,Training/Certification,NA,Some College/Associate Degree & Training/Certification,2020,F
Southwestern Virginia (LWDA I),441,Southwestern Virginia,I,16,"Transportation, Distribution, and Logistics",16.4,Facility and Mobile Equipment Maintenance,493031,Bus and Truck Mechanics and Diesel Engine Specialists,2018,146,13,2018,37748,36826,2028,143,-3,-0.02054794505238533,0.048,High School Diploma,Training/Certification,NA,HS Diploma & Training/Certification,2020,F
Southwestern Virginia (LWDA I),441,Southwestern Virginia,I,16,"Transportation, Distribution, and Logistics",16.4,Facility and Mobile Equipment Maintenance,493042,"Mobile Heavy Equipment Mechanics, Except Engines",2018,159,13,2018,49572,51125,2028,142,-17,-0.10691823810338974,0.036000000000000004,High School Diploma,Training/Certification,NA,HS Diploma & Training/Certification,2020,NA
Southwestern Virginia (LWDA I),441,Southwestern Virginia,I,16,"Transportation, Distribution, and Logistics",16.4,Facility and Mobile Equipment Maintenance,537061,Cleaners of Vehicles and Equipment,2018,97,13,2018,30951,27684,2028,89,-8,-0.0824742242693901,0.06,High School Diploma,Training/Certification,NA,HS Diploma & Training/Certification,2020,F
Southwestern Virginia (LWDA I),441,Southwestern Virginia,I,16,"Transportation, Distribution, and Logistics",16.2,Logistics Planning and Management Services,NA,NA,2018,45,4,2018,NA,NA,2028,43,-2,-0.04444444552063942,NA,NA,NA,NA,NA,2020,NA
Southwestern Virginia (LWDA I),441,Southwestern Virginia,I,16,"Transportation, Distribution, and Logistics",16.2,Logistics Planning and Management Services,113071,"Transportation, Storage, and Distribution Managers",2018,12,1,2018,108429,112041,2028,11,-1,-0.0833333358168602,0.055999999999999994,High School Diploma,NA,Work Experience,HS Diploma & Work Experience,2020,F
Southwestern Virginia (LWDA I),441,Southwestern Virginia,I,16,"Transportation, Distribution, and Logistics",16.2,Logistics Planning and Management Services,435032,"Dispatchers, Except Police, Fire, and Ambulance",2018,33,3,2018,29741,27999,2028,32,-1,-0.03030303120613098,0.001,High School Diploma,Training/Certification,NA,HS Diploma & Training/Certification,2020,N
Southwestern Virginia (LWDA I),441,Southwestern Virginia,I,16,"Transportation, Distribution, and Logistics",16.7,Sales and Service,NA,NA,2018,104,4,2018,NA,NA,2028,73,-31,-0.29807692766189575,NA,NA,NA,NA,NA,2020,NA
Southwestern Virginia (LWDA I),441,Southwestern Virginia,I,16,"Transportation, Distribution, and Logistics",16.7,Sales and Service,435051,Postal Service Clerks,2018,104,4,2018,47306,46496,2028,73,-31,-0.29807692766189575,-0.198,High School Diploma,Training/Certification,NA,HS Diploma & Training/Certification,2020,N
Southwestern Virginia (LWDA I),441,Southwestern Virginia,I,16,"Transportation, Distribution, and Logistics",16.1,Transportation Operations,NA,NA,2018,2607,280,2018,NA,NA,2028,2527,-80,-0.03068661317229271,NA,NA,NA,NA,NA,2020,NA
Southwestern Virginia (LWDA I),441,Southwestern Virginia,I,16,"Transportation, Distribution, and Logistics",16.1,Transportation Operations,435021,Couriers and Messengers,2018,19,2,2018,25196,25404,2028,19,0,0,0.027000000000000003,High School Diploma,Training/Certification,NA,HS Diploma & Training/Certification,2020,F
Southwestern Virginia (LWDA I),441,Southwestern Virginia,I,16,"Transportation, Distribution, and Logistics",16.1,Transportation Operations,435052,Postal Service Mail Carriers,2018,189,6,2018,49377,46523,2028,133,-56,-0.29629629850387573,-0.198,High School Diploma,Training/Certification,NA,HS Diploma & Training/Certification,2020,N
Southwestern Virginia (LWDA I),441,Southwestern Virginia,I,16,"Transportation, Distribution, and Logistics",16.1,Transportation Operations,533022,"Bus Drivers, School or Special Client",2018,390,42,2018,27695,27071,2028,345,-45,-0.11538461595773697,0.043,High School Diploma,Training/Certification,NA,HS Diploma & Training/Certification,2020,NA
Southwestern Virginia (LWDA I),441,Southwestern Virginia,I,16,"Transportation, Distribution, and Logistics",16.1,Transportation Operations,533032,Heavy and Tractor-Trailer Truck Drivers,2018,1278,143,2018,39906,37736,2028,1271,-7,-0.0054773082956671715,0.051,Some College/Associate Degree,Training/Certification,NA,Some College/Associate Degree & Training/Certification,2020,NA
Southwestern Virginia (LWDA I),441,Southwestern Virginia,I,16,"Transportation, Distribution, and Logistics",16.1,Transportation Operations,533033,Light Truck or Delivery Services Drivers,2018,620,72,2018,26902,21614,2028,630,10,0.016129031777381897,0.044000000000000004,High School Diploma,Training/Certification,NA,HS Diploma & Training/Certification,2020,NA
Southwestern Virginia (LWDA I),441,Southwestern Virginia,I,16,"Transportation, Distribution, and Logistics",16.1,Transportation Operations,533041,Taxi Drivers and Chauffeurs,2018,111,15,2018,20334,19343,2028,129,18,0.1621621549129486,0.195,High School Diploma,Training/Certification,NA,HS Diploma & Training/Certification,2020,NA
Southwestern Virginia (LWDA I),441,Southwestern Virginia,I,16,"Transportation, Distribution, and Logistics",16.3,Warehousing and Distribution Center Operations,NA,NA,2018,440,58,2018,NA,NA,2028,425,-15,-0.034090910106897354,NA,NA,NA,NA,NA,2020,NA
Southwestern Virginia (LWDA I),441,Southwestern Virginia,I,16,"Transportation, Distribution, and Logistics",16.3,Warehousing and Distribution Center Operations,537062,"Laborers and Freight, Stock, and Material Movers, Hand",2018,440,58,2018,26135,24800,2028,425,-15,-0.034090910106897354,0.049,High School Diploma,Training/Certification,NA,HS Diploma & Training/Certification,2020,F
Southwestern Virginia (LWDA I),441,Southwestern Virginia,I,17,Energy,NA,NA,NA,NA,2018,515,58,2018,NA,NA,2028,471,-44,-0.08543689548969269,NA,NA,NA,NA,NA,2020,NA
Southwestern Virginia (LWDA I),441,Southwestern Virginia,I,17,Energy,17.1,Fuels Production,NA,NA,2018,515,58,2018,NA,NA,2028,471,-44,-0.08543689548969269,NA,NA,NA,NA,NA,2020,NA
Southwestern Virginia (LWDA I),441,Southwestern Virginia,I,17,Energy,17.1,Fuels Production,475012,"Rotary Drill Operators, Oil and Gas",2018,39,6,2018,56623,55263,2028,44,5,0.12820513546466827,0.14800000000000002,High School Diploma,Training/Certification,NA,HS Diploma & Training/Certification,2020,NA
Southwestern Virginia (LWDA I),441,Southwestern Virginia,I,17,Energy,17.1,Fuels Production,475041,Continuous Mining Machine Operators,2018,383,39,2018,48680,47440,2028,329,-54,-0.1409921646118164,0.012,High School Diploma,Training/Certification,NA,HS Diploma & Training/Certification,2020,NA
Southwestern Virginia (LWDA I),441,Southwestern Virginia,I,17,Energy,17.1,Fuels Production,475081,Helpers--Extraction Workers,2018,93,13,2018,39459,38295,2028,98,5,0.05376344174146652,0.125,High School Diploma,Training/Certification,NA,HS Diploma & Training/Certification,2020,NA
New River/Mt. Rogers (LWDA II),442,New River/Mt. Rogers,II,0,All Occupations,0,All Occupations,0,"Total, All Occupations",2018,152805,18075,2018,41895,33114,2028,153985,1180,0.007722260430455208,0.052000000000000005,NA,NA,NA,NA,2020,N
New River/Mt. Rogers (LWDA II),442,New River/Mt. Rogers,II,1,"Agriculture, Food, and Natural Resources",NA,NA,NA,NA,2018,4200,519,2018,NA,NA,2028,4517,317,0.07547619193792343,NA,NA,NA,NA,NA,2020,NA
New River/Mt. Rogers (LWDA II),442,New River/Mt. Rogers,II,1,"Agriculture, Food, and Natural Resources",1.7,Agribusiness Systems,NA,NA,2018,2381,258,2018,NA,NA,2028,2480,99,0.041579168289899826,NA,NA,NA,NA,NA,2020,NA
New River/Mt. Rogers (LWDA II),442,New River/Mt. Rogers,II,1,"Agriculture, Food, and Natural Resources",1.7,Agribusiness Systems,119013,"Farmers, Ranchers, and Other Agricultural Managers",2018,2254,237,2018,NA,NA,2028,2341,87,0.03859804943203926,-0.009000000000000001,High School Diploma,NA,Work Experience,HS Diploma & Work Experience,2020,N
