"","area_code","area","cluster_code","cluster","pathway_code","pathway","soc_code","soc_title","predominant_occ_prep_combo","predominant_education_level","training","work_experience","2020_nontrad_status","estimate","projection","change","fraction_change","fraction_change_us","annual_openings","mean_income","median_income","pathway_for_labels","pathway_for_labels_change"
"278","0","Virginia","7","Government and Public Administration","7.5","Revenue and Taxation",NA,NA,NA,NA,NA,NA,"No data",3344,3538,194,0.0580143555998802,NA,289,NA,NA,"Revenue
and
Taxation","Revenue and Taxation
(5.8%)"
"279","0","Virginia","7","Government and Public Administration","7.5","Revenue and Taxation","132021","Appraisers and Assessors of Real Estate","Bachelor's Degree & Training / Certification","Bachelor's Degree","Training / Certification",NA,"No data",1904,2059,155,0.0814075618982315,0.07,164,61591,58318,"Revenue
and
Taxation","Revenue and Taxation
(8.1%)"
"280","0","Virginia","7","Government and Public Administration","7.5","Revenue and Taxation","132081","Tax Examiners and Collectors, and Revenue Agents","Bachelor's Degree & Training / Certification","Bachelor's Degree","Training / Certification",NA,"N",1440,1479,39,0.027083333581686,-0.024,125,54914,48359,"Revenue
and
Taxation","Revenue and Taxation
(2.7%)"
"281","0","Virginia","7","Government and Public Administration","7.5999999046325684","Regulation",NA,NA,NA,NA,NA,NA,"No data",17599,18669,1070,0.0607989095151424,NA,1795,NA,NA,"Regulation","Regulation
(6.1%)"
"282","0","Virginia","7","Government and Public Administration","7.5999999046325684","Regulation","131041","Compliance Officers","Bachelor's Degree & Training / Certification","Bachelor's Degree","Training / Certification",NA,"N",8960,9532,572,0.0638392865657806,0.058,867,77370,74058,"Regulation","Regulation
(6.4%)"
"283","0","Virginia","7","Government and Public Administration","7.5999999046325684","Regulation","299011","Occupational Health and Safety Specialists","Bachelor's Degree","Bachelor's Degree",NA,NA,"No data",3345,3519,174,0.0520179383456707,0.062,210,72501,70039,"Regulation","Regulation
(5.2%)"
"284","0","Virginia","7","Government and Public Administration","7.5999999046325684","Regulation","452011","Agricultural Inspectors","Bachelor's Degree & Training / Certification","Bachelor's Degree","Training / Certification",NA,"No data",448,479,31,0.0691964253783226,0.042,71,42791,43361,"Regulation","Regulation
(6.9%)"
"285","0","Virginia","7","Government and Public Administration","7.5999999046325684","Regulation","474011","Construction and Building Inspectors","Some College / Associate Degree & Training / Certification & Work experience","Some College / Associate Degree","Training / Certification","Work experience","F",4846,5139,293,0.0604622364044189,0.066,647,61216,58520,"Regulation","Regulation
(6.0%)"
"286","0","Virginia","7","Government and Public Administration","7.6999998092651367","Public Management and Administration",NA,NA,NA,NA,NA,NA,"No data",2872,2898,26,0.00905292481184006,NA,264,NA,NA,"Public
Management
and
Administration","Public Management and Administration
(0.9%)"
"287","0","Virginia","7","Government and Public Administration","7.6999998092651367","Public Management and Administration","119131","Postmasters and Mail Superintendents","Bachelor's Degree & Training / Certification & Work experience","Bachelor's Degree","Training / Certification","Work experience","No data",340,243,-97,-0.285294115543365,-0.275,12,78522,76657,"Public
Management
and
Administration","Public Management and Administration
(-28.5%)"
"288","0","Virginia","7","Government and Public Administration","7.6999998092651367","Public Management and Administration","434031","Court, Municipal, and License Clerks","Some College / Associate Degree & Training / Certification","Some College / Associate Degree","Training / Certification",NA,"M",2532,2655,123,0.0485781989991665,0.044,252,39650,35810,"Public
Management
and
Administration","Public Management and Administration
(4.9%)"
"289","0","Virginia","8","Health Science",NA,NA,NA,NA,NA,NA,NA,NA,"No data",307812,352795,44983,0.146137908101082,NA,29619,NA,NA,NA,"NA
(14.6%)"
"290","0","Virginia","8","Health Science","8.1000003814697266","Therapeutic Services",NA,NA,NA,NA,NA,NA,"No data",254168,291132,36964,0.145431369543076,NA,23603,NA,NA,"Therapeutic
Services","Therapeutic Services
(14.5%)"
"291","0","Virginia","8","Health Science","8.1000003814697266","Therapeutic Services","291011","Chiropractors","Graduate / Professional Degree","Graduate / Professional Degree",NA,NA,"F",1157,1258,101,0.087294727563858,0.074,42,72389,64667,"Therapeutic
Services","Therapeutic Services
(8.7%)"
"292","0","Virginia","8","Health Science","8.1000003814697266","Therapeutic Services","291021","Dentists, General","Graduate / Professional Degree","Graduate / Professional Degree",NA,NA,"No data",3583,3876,293,0.0817750468850136,0.076,141,203350,167517,"Therapeutic
Services","Therapeutic Services
(8.2%)"
"293","0","Virginia","8","Health Science","8.1000003814697266","Therapeutic Services","291022","Oral and Maxillofacial Surgeons","Graduate / Professional Degree & Training / Certification","Graduate / Professional Degree","Training / Certification",NA,"No data",126,136,10,0.0793650820851326,0.074,5,265351,NA,"Therapeutic
Services","Therapeutic Services
(7.9%)"
"294","0","Virginia","8","Health Science","8.1000003814697266","Therapeutic Services","291023","Orthodontists","Graduate / Professional Degree & Training / Certification","Graduate / Professional Degree","Training / Certification",NA,"No data",107,116,9,0.0841121524572372,0.073,4,NA,NA,"Therapeutic
Services","Therapeutic Services
(8.4%)"
"295","0","Virginia","8","Health Science","8.1000003814697266","Therapeutic Services","291031","Dietitians and Nutritionists","Bachelor's Degree & Training / Certification","Bachelor's Degree","Training / Certification",NA,"M",1570,1717,147,0.0936305746436119,0.112,118,62622,63059,"Therapeutic
Services","Therapeutic Services
(9.4%)"
"296","0","Virginia","8","Health Science","8.1000003814697266","Therapeutic Services","291041","Optometrists","Graduate / Professional Degree","Graduate / Professional Degree",NA,NA,"No data",1231,1382,151,0.122664503753185,0.095,53,131256,123046,"Therapeutic
Services","Therapeutic Services
(12.3%)"
"297","0","Virginia","8","Health Science","8.1000003814697266","Therapeutic Services","291051","Pharmacists","Graduate / Professional Degree","Graduate / Professional Degree",NA,NA,"N",6973,7099,126,0.0180696975439787,0,329,126078,130493,"Therapeutic
Services","Therapeutic Services
(1.8%)"
"298","0","Virginia","8","Health Science","8.1000003814697266","Therapeutic Services","291062","Family and General Practitioners","Graduate / Professional Degree & Training / Certification","Graduate / Professional Degree","Training / Certification",NA,"No data",5478,6093,615,0.1122672483325,0.098,231,204622,185393,"Therapeutic
Services","Therapeutic Services
(11.2%)"
"299","0","Virginia","8","Health Science","8.1000003814697266","Therapeutic Services","291063","Internists, General","Graduate / Professional Degree & Training / Certification","Graduate / Professional Degree","Training / Certification",NA,"No data",1086,1109,23,0.0211786366999149,0.037,34,228612,NA,"Therapeutic
Services","Therapeutic Services
(2.1%)"
"300","0","Virginia","8","Health Science","8.1000003814697266","Therapeutic Services","291064","Obstetricians and Gynecologists","Graduate / Professional Degree & Training / Certification","Graduate / Professional Degree","Training / Certification",NA,"No data",804,826,22,0.0273631848394871,0.023,25,229558,NA,"Therapeutic
Services","Therapeutic Services
(2.7%)"
"301","0","Virginia","8","Health Science","8.1000003814697266","Therapeutic Services","291065","Pediatricians, General","Graduate / Professional Degree & Training / Certification","Graduate / Professional Degree","Training / Certification",NA,"No data",556,567,11,0.0197841729968786,0.022,17,202231,188119,"Therapeutic
Services","Therapeutic Services
(2.0%)"
"302","0","Virginia","8","Health Science","8.1000003814697266","Therapeutic Services","291066","Psychiatrists","Graduate / Professional Degree & Training / Certification","Graduate / Professional Degree","Training / Certification",NA,"No data",896,1045,149,0.166294649243355,0.158,43,202271,202811,"Therapeutic
Services","Therapeutic Services
(16.6%)"
"303","0","Virginia","8","Health Science","8.1000003814697266","Therapeutic Services","291067","Surgeons","Graduate / Professional Degree & Training / Certification","Graduate / Professional Degree","Training / Certification",NA,"No data",965,1030,65,0.0673575103282928,0.012,35,268759,NA,"Therapeutic
Services","Therapeutic Services
(6.7%)"
"304","0","Virginia","8","Health Science","8.1000003814697266","Therapeutic Services","291069","Physicians and Surgeons, All Other","Graduate / Professional Degree & Training / Certification","Graduate / Professional Degree","Training / Certification",NA,"No data",10557,11524,967,0.0915979892015457,0.078,420,202546,205283,"Therapeutic
Services","Therapeutic Services
(9.2%)"
"305","0","Virginia","8","Health Science","8.1000003814697266","Therapeutic Services","291071","Physician Assistants","Graduate / Professional Degree","Graduate / Professional Degree",NA,NA,"N",2572,3411,839,0.326205283403397,0.311,254,101070,101721,"Therapeutic
Services","Therapeutic Services
(32.6%)"
"306","0","Virginia","8","Health Science","8.1000003814697266","Therapeutic Services","291081","Podiatrists","Graduate / Professional Degree & Training / Certification","Graduate / Professional Degree","Training / Certification",NA,"No data",324,346,22,0.0679012313485146,0.06,21,146843,100225,"Therapeutic
Services","Therapeutic Services
(6.8%)"
"307","0","Virginia","8","Health Science","8.1000003814697266","Therapeutic Services","291122","Occupational Therapists","Graduate / Professional Degree","Graduate / Professional Degree",NA,NA,"M",3155,3692,537,0.170206025242805,0.179,246,94629,93714,"Therapeutic
Services","Therapeutic Services
(17.0%)"
"308","0","Virginia","8","Health Science","8.1000003814697266","Therapeutic Services","291123","Physical Therapists","Graduate / Professional Degree","Graduate / Professional Degree",NA,NA,"N",6905,8382,1477,0.213902965188026,0.219,467,93297,92544,"Therapeutic
Services","Therapeutic Services
(21.4%)"
"309","0","Virginia","8","Health Science","8.1000003814697266","Therapeutic Services","291124","Radiation Therapists","Bachelor's Degree","Bachelor's Degree",NA,NA,"No data",599,635,36,0.0601001679897308,0.085,33,82970,76753,"Therapeutic
Services","Therapeutic Services
(6.0%)"
"310","0","Virginia","8","Health Science","8.1000003814697266","Therapeutic Services","291125","Recreational Therapists","Bachelor's Degree","Bachelor's Degree",NA,NA,"No data",433,461,28,0.0646651238203049,0.073,24,48419,45967,"Therapeutic
Services","Therapeutic Services
(6.5%)"
"311","0","Virginia","8","Health Science","8.1000003814697266","Therapeutic Services","291126","Respiratory Therapists","Some College / Associate Degree","Some College / Associate Degree",NA,NA,"N",2590,3113,523,0.20193050801754,0.208,202,61248,60190,"Therapeutic
Services","Therapeutic Services
(20.2%)"
"312","0","Virginia","8","Health Science","8.1000003814697266","Therapeutic Services","291127","Speech-Language Pathologists","Graduate / Professional Degree & Training / Certification","Graduate / Professional Degree","Training / Certification",NA,"M",3253,4102,849,0.260989844799042,0.273,281,87589,87680,"Therapeutic
Services","Therapeutic Services
(26.1%)"
"313","0","Virginia","8","Health Science","8.1000003814697266","Therapeutic Services","291128","Exercise Physiologists","Graduate / Professional Degree","Graduate / Professional Degree",NA,NA,"No data",835,941,106,0.126946106553078,0.097,59,59580,57769,"Therapeutic
Services","Therapeutic Services
(12.7%)"
"314","0","Virginia","8","Health Science","8.1000003814697266","Therapeutic Services","291129","Therapists, All Other","Graduate / Professional Degree","Graduate / Professional Degree",NA,NA,"M",184,217,33,0.179347828030586,0.178,14,68787,60353,"Therapeutic
Services","Therapeutic Services
(17.9%)"
"315","0","Virginia","8","Health Science","8.1000003814697266","Therapeutic Services","291141","Registered Nurses","Bachelor's Degree","Bachelor's Degree",NA,NA,"M",65917,73663,7746,0.117511413991451,0.121,4502,71005,69184,"Therapeutic
Services","Therapeutic Services
(11.8%)"
"316","0","Virginia","8","Health Science","8.1000003814697266","Therapeutic Services","291151","Nurse Anesthetists","Graduate / Professional Degree","Graduate / Professional Degree",NA,NA,"No data",865,1025,160,0.18497109413147,0.17,63,190581,190907,"Therapeutic
Services","Therapeutic Services
(18.5%)"
"317","0","Virginia","8","Health Science","8.1000003814697266","Therapeutic Services","291161","Nurse Midwives","Graduate / Professional Degree","Graduate / Professional Degree",NA,NA,"No data",177,207,30,0.169491529464722,0.157,13,91435,96664,"Therapeutic
Services","Therapeutic Services
(16.9%)"
"318","0","Virginia","8","Health Science","8.1000003814697266","Therapeutic Services","291171","Nurse Practitioners","Graduate / Professional Degree","Graduate / Professional Degree",NA,NA,"M",4876,6376,1500,0.307629197835922,0.282,451,107001,104264,"Therapeutic
Services","Therapeutic Services
(30.8%)"
