Area Code,Area,Cluster Code,Cluster,Pathway Code,Pathway,SOC Code,SOC Title,Predominant Occ Prep Combo,Predominant Education Level,Training,Work Experience,2020 Nontrad Status,2018 Estimate,2028 Projection,2018-28 Change,Percent Change,Percent Change-US,Annual Openings,2018 Mean Income,2018 Median Income,,,,,,,,
446,Piedmont Workforce Network (LWDA VI),8,Health Science,8.1,Therapeutic Services,291064,Obstetricians and Gynecologists,Graduate/Professional Degree & Training/Certification,Graduate/Professional Degree,Training/Certification,.,No data,35,36,1,2.9%,2.3%,1,"$263,247",No data,,,,,,,,
446,Piedmont Workforce Network (LWDA VI),8,Health Science,8.1,Therapeutic Services,291069,"Physicians and Surgeons, All Other",Graduate/Professional Degree & Training/Certification,Graduate/Professional Degree,Training/Certification,.,No data,"1,343","1,432",89,6.6%,7.8%,50,"$129,268","$65,223",,,,,,,,
446,Piedmont Workforce Network (LWDA VI),8,Health Science,8.1,Therapeutic Services,291071,Physician Assistants,Graduate/Professional Degree,Graduate/Professional Degree,.,.,N,102,138,36,35.3%,31.1%,11,"$99,785","$108,994",,,,,,,,
446,Piedmont Workforce Network (LWDA VI),8,Health Science,8.1,Therapeutic Services,291122,Occupational Therapists,Graduate/Professional Degree,Graduate/Professional Degree,.,.,M,164,186,22,13.4%,17.9%,12,"$98,801","$97,940",,,,,,,,
446,Piedmont Workforce Network (LWDA VI),8,Health Science,8.1,Therapeutic Services,291123,Physical Therapists,Graduate/Professional Degree,Graduate/Professional Degree,.,.,N,292,357,65,22.3%,21.9%,20,"$90,653","$89,652",,,,,,,,
446,Piedmont Workforce Network (LWDA VI),8,Health Science,8.1,Therapeutic Services,291126,Respiratory Therapists,Some College/Associate Degree,Some College/Associate Degree,.,.,N,183,218,35,19.1%,20.8%,15,"$61,807","$59,789",,,,,,,,
446,Piedmont Workforce Network (LWDA VI),8,Health Science,8.1,Therapeutic Services,291127,Speech-Language Pathologists,Graduate/Professional Degree & Training/Certification,Graduate/Professional Degree,Training/Certification,.,M,116,137,21,18.1%,27.3%,8,"$81,150","$80,249",,,,,,,,
446,Piedmont Workforce Network (LWDA VI),8,Health Science,8.1,Therapeutic Services,291141,Registered Nurses,Bachelor's Degree,Bachelor's Degree,.,.,M,"3,905","4,307",402,10.3%,12.1%,259,"$74,527","$72,444",,,,,,,,
446,Piedmont Workforce Network (LWDA VI),8,Health Science,8.1,Therapeutic Services,291171,Nurse Practitioners,Graduate/Professional Degree,Graduate/Professional Degree,.,.,M,304,394,90,29.6%,28.2%,28,"$106,124","$100,667",,,,,,,,
446,Piedmont Workforce Network (LWDA VI),8,Health Science,8.1,Therapeutic Services,292021,Dental Hygienists,Some College/Associate Degree,Some College/Associate Degree,.,.,M,245,275,30,12.2%,10.8%,21,"$76,031","$73,541",,,,,,,,
446,Piedmont Workforce Network (LWDA VI),8,Health Science,8.1,Therapeutic Services,292052,Pharmacy Technicians,HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,M,397,424,27,6.8%,7.5%,36,"$34,727","$33,283",,,,,,,,
446,Piedmont Workforce Network (LWDA VI),8,Health Science,8.1,Therapeutic Services,292055,Surgical Technologists,Some College/Associate Degree & Training/Certification,Some College/Associate Degree,Training/Certification,.,N,184,198,14,7.6%,8.7%,17,"$48,282","$47,960",,,,,,,,
446,Piedmont Workforce Network (LWDA VI),8,Health Science,8.1,Therapeutic Services,292061,Licensed Practical and Licensed Vocational Nurses,Some College/Associate Degree & Training/Certification,Some College/Associate Degree,Training/Certification,.,M,910,"1,024",114,12.5%,10.7%,85,"$45,415","$44,595",,,,,,,,
446,Piedmont Workforce Network (LWDA VI),8,Health Science,8.1,Therapeutic Services,299091,Athletic Trainers,Bachelor's Degree,Bachelor's Degree,.,.,No data,74,92,18,24.3%,18.8%,7,"$45,698","$39,653",,,,,,,,
446,Piedmont Workforce Network (LWDA VI),8,Health Science,8.1,Therapeutic Services,311014,Nursing Assistants,Some College/Associate Degree & Training/Certification,Some College/Associate Degree,Training/Certification,.,M,"2,026","2,249",223,11.0%,8.9%,262,"$29,471","$29,565",,,,,,,,
446,Piedmont Workforce Network (LWDA VI),8,Health Science,8.1,Therapeutic Services,312021,Physical Therapist Assistants,Some College/Associate Degree,Some College/Associate Degree,.,.,No data,79,100,21,26.6%,27.1%,13,"$72,041","$71,054",,,,,,,,
446,Piedmont Workforce Network (LWDA VI),8,Health Science,8.1,Therapeutic Services,319091,Dental Assistants,Some College/Associate Degree & Training/Certification,Some College/Associate Degree,Training/Certification,.,M,324,366,42,13.0%,11.2%,43,"$42,365","$41,532",,,,,,,,
446,Piedmont Workforce Network (LWDA VI),8,Health Science,8.1,Therapeutic Services,319092,Medical Assistants,Some College/Associate Degree & Training/Certification,Some College/Associate Degree,Training/Certification,.,M,746,904,158,21.2%,22.6%,107,"$37,429","$35,502",,,,,,,,
446,Piedmont Workforce Network (LWDA VI),9,Hospitality and Tourism,.,.,.,.,.,.,.,.,.,"18,670","20,637","1,967",10.5%,.,"3,495",.,.,,,,,,,,
446,Piedmont Workforce Network (LWDA VI),9,Hospitality and Tourism,9.2,Lodging,.,.,.,.,.,.,.,"2,259","2,282",23,1.0%,.,318,.,.,,,,,,,,
446,Piedmont Workforce Network (LWDA VI),9,Hospitality and Tourism,9.2,Lodging,119081,Lodging Managers,Bachelor's Degree & Work Experience,Bachelor's Degree,.,Work Experience,N,40,41,1,2.5%,1.1%,4,"$79,846","$77,768",,,,,,,,
446,Piedmont Workforce Network (LWDA VI),9,Hospitality and Tourism,9.2,Lodging,372012,Maids and Housekeeping Cleaners,HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,M,"1,899","1,938",39,2.1%,-1.7%,263,"$23,308","$22,371",,,,,,,,
446,Piedmont Workforce Network (LWDA VI),9,Hospitality and Tourism,9.2,Lodging,434081,"Hotel, Motel, and Resort Desk Clerks",HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,M,320,303,-17,-5.3%,-6.3%,51,"$23,764","$23,010",,,,,,,,
446,Piedmont Workforce Network (LWDA VI),9,Hospitality and Tourism,9.4,"Recreation, Amusements, and Attractions",.,.,.,.,.,.,.,971,"1,069",98,10.1%,.,171,.,.,,,,,,,,
446,Piedmont Workforce Network (LWDA VI),9,Hospitality and Tourism,9.4,"Recreation, Amusements, and Attractions",131121,"Meeting, Convention, and Event Planners",Bachelor's Degree,Bachelor's Degree,.,.,N,306,337,31,10.1%,7.2%,39,"$44,800","$44,499",,,,,,,,
446,Piedmont Workforce Network (LWDA VI),9,Hospitality and Tourism,9.4,"Recreation, Amusements, and Attractions",272023,"Umpires, Referees, and Other Sports Officials",HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,No data,79,84,5,6.3%,6.0%,12,"$51,244","$53,934",,,,,,,,
446,Piedmont Workforce Network (LWDA VI),9,Hospitality and Tourism,9.4,"Recreation, Amusements, and Attractions",393091,Amusement and Recreation Attendants,Less than HS & Training/Certification,Less than HS,Training/Certification,.,No data,182,201,19,10.4%,7.6%,46,"$22,803","$22,070",,,,,,,,
446,Piedmont Workforce Network (LWDA VI),9,Hospitality and Tourism,9.4,"Recreation, Amusements, and Attractions",399032,Recreation Workers,HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,N,404,447,43,10.6%,8.3%,74,"$29,633","$26,408",,,,,,,,
446,Piedmont Workforce Network (LWDA VI),9,Hospitality and Tourism,9.1,Restaurants and Food/Beverage Services,.,.,.,.,.,.,.,"15,440","17,286","1,846",12.0%,.,"3,006",.,.,,,,,,,,
446,Piedmont Workforce Network (LWDA VI),9,Hospitality and Tourism,9.1,Restaurants and Food/Beverage Services,119051,Food Service Managers,HS Diploma & Work Experience,HS Diploma,.,Work Experience,N,248,273,25,10.1%,10.8%,32,"$75,391","$72,976",,,,,,,,
446,Piedmont Workforce Network (LWDA VI),9,Hospitality and Tourism,9.1,Restaurants and Food/Beverage Services,351011,Chefs and Head Cooks,HS Diploma & Work Experience,HS Diploma,.,Work Experience,F,211,235,24,11.4%,11.1%,31,"$60,066","$61,292",,,,,,,,
446,Piedmont Workforce Network (LWDA VI),9,Hospitality and Tourism,9.1,Restaurants and Food/Beverage Services,351012,First-Line Supervisors of Food Preparation and Serving Workers,HS Diploma & Work Experience,HS Diploma,.,Work Experience,N,"1,455","1,614",159,10.9%,10.8%,250,"$42,761","$39,934",,,,,,,,
446,Piedmont Workforce Network (LWDA VI),9,Hospitality and Tourism,9.1,Restaurants and Food/Beverage Services,352011,"Cooks, Fast Food",HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,No data,268,253,-15,-5.6%,-7.7%,35,"$19,432","$19,459",,,,,,,,
446,Piedmont Workforce Network (LWDA VI),9,Hospitality and Tourism,9.1,Restaurants and Food/Beverage Services,352012,"Cooks, Institution and Cafeteria",HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,No data,331,365,34,10.3%,4.6%,52,"$30,486","$29,978",,,,,,,,
446,Piedmont Workforce Network (LWDA VI),9,Hospitality and Tourism,9.1,Restaurants and Food/Beverage Services,352014,"Cooks, Restaurant",HS Diploma & Training/Certification & Work Experience,HS Diploma,Training/Certification,Work Experience,No data,"1,505","1,853",348,23.1%,21.9%,272,"$29,142","$28,252",,,,,,,,
446,Piedmont Workforce Network (LWDA VI),9,Hospitality and Tourism,9.1,Restaurants and Food/Beverage Services,352021,Food Preparation Workers,HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,N,"1,182","1,306",124,10.5%,8.2%,227,"$24,078","$22,890",,,,,,,,
446,Piedmont Workforce Network (LWDA VI),9,Hospitality and Tourism,9.1,Restaurants and Food/Beverage Services,353011,Bartenders,Less than HS & Training/Certification,Less than HS,Training/Certification,.,N,785,847,62,7.9%,8.1%,149,"$25,241","$20,839",,,,,,,,
446,Piedmont Workforce Network (LWDA VI),9,Hospitality and Tourism,9.1,Restaurants and Food/Beverage Services,353021,"Combined Food Preparation and Serving Workers, Including Fast Food",HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,N,"4,322","5,039",717,16.6%,17.3%,905,"$22,391","$20,887",,,,,,,,
446,Piedmont Workforce Network (LWDA VI),9,Hospitality and Tourism,9.1,Restaurants and Food/Beverage Services,353031,Waiters and Waitresses,Less than HS & Training/Certification,Less than HS,Training/Certification,.,N,"3,577","3,831",254,7.1%,6.5%,736,"$29,591","$25,201",,,,,,,,
446,Piedmont Workforce Network (LWDA VI),9,Hospitality and Tourism,9.1,Restaurants and Food/Beverage Services,359021,Dishwashers,HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,F,776,805,29,3.7%,3.3%,129,"$22,513","$22,704",,,,,,,,
446,Piedmont Workforce Network (LWDA VI),9,Hospitality and Tourism,9.1,Restaurants and Food/Beverage Services,359031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",Less than HS & Training/Certification,Less than HS,Training/Certification,.,M,695,776,81,11.7%,11.1%,176,"$23,783","$23,265",,,,,,,,
446,Piedmont Workforce Network (LWDA VI),9,Hospitality and Tourism,9.1,Restaurants and Food/Beverage Services,513011,Bakers,HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,N,85,89,4,4.7%,5.8%,12,"$27,326","$25,476",,,,,,,,
446,Piedmont Workforce Network (LWDA VI),10,Human Services,.,.,.,.,.,.,.,.,.,"8,347","10,115","1,768",21.2%,.,"1,397",.,.,,,,,,,,
446,Piedmont Workforce Network (LWDA VI),10,Human Services,10.5,Consumer Services,.,.,.,.,.,.,.,50,54,4,8.0%,.,4,.,.,,,,,,,,
446,Piedmont Workforce Network (LWDA VI),10,Human Services,10.5,Consumer Services,132071,Credit Counselors,Bachelor's Degree & Training/Certification,Bachelor's Degree,Training/Certification,.,No data,50,54,4,8.0%,8.6%,4,"$57,699","$51,613",,,,,,,,
446,Piedmont Workforce Network (LWDA VI),10,Human Services,10.2,Counseling and Mental Health Services,.,.,.,.,.,.,.,531,611,80,15.1%,.,63,.,.,,,,,,,,
446,Piedmont Workforce Network (LWDA VI),10,Human Services,10.2,Counseling and Mental Health Services,193031,"Clinical, Counseling, and School Psychologists",Graduate/Professional Degree & Training/Certification,Graduate/Professional Degree,Training/Certification,.,No data,131,145,14,10.7%,14.7%,11,"$75,790","$73,447",,,,,,,,
446,Piedmont Workforce Network (LWDA VI),10,Human Services,10.2,Counseling and Mental Health Services,211015,Rehabilitation Counselors,Graduate/Professional Degree,Graduate/Professional Degree,.,.,No data,103,117,14,13.6%,9.8%,13,"$41,900","$38,924",,,,,,,,
446,Piedmont Workforce Network (LWDA VI),10,Human Services,10.2,Counseling and Mental Health Services,211018,"Substance Abuse, Behavioral Disorder, and Mental Health Counselors",Bachelor's Degree,Bachelor's Degree,.,.,No data,274,323,49,17.9%,22.5%,36,"$49,943","$45,993",,,,,,,,
446,Piedmont Workforce Network (LWDA VI),10,Human Services,10.2,Counseling and Mental Health Services,211019,"Counselors, All Other",Graduate/Professional Degree,Graduate/Professional Degree,.,.,N,23,26,3,13.0%,10.5%,3,"$45,226","$41,096",,,,,,,,
446,Piedmont Workforce Network (LWDA VI),10,Human Services,10.1,Early Childhood Development and Services,.,.,.,.,.,.,.,857,928,71,8.3%,.,140,.,.,,,,,,,,
446,Piedmont Workforce Network (LWDA VI),10,Human Services,10.1,Early Childhood Development and Services,399011,Childcare Workers,HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,M,857,928,71,8.3%,2.4%,140,"$24,477","$21,965",,,,,,,,
446,Piedmont Workforce Network (LWDA VI),10,Human Services,10.3,Family and Community Services,.,.,.,.,.,.,.,"1,177","1,276",99,8.4%,.,137,.,.,,,,,,,,
446,Piedmont Workforce Network (LWDA VI),10,Human Services,10.3,Family and Community Services,119151,Social and Community Service Managers,Bachelor's Degree & Work Experience,Bachelor's Degree,.,Work Experience,N,159,179,20,12.6%,13.0%,17,"$94,321","$92,627",,,,,,,,
446,Piedmont Workforce Network (LWDA VI),10,Human Services,10.3,Family and Community Services,211021,"Child, Family, and School Social Workers",Bachelor's Degree,Bachelor's Degree,.,.,M,566,607,41,7.2%,7.3%,61,"$51,828","$50,553",,,,,,,,
446,Piedmont Workforce Network (LWDA VI),10,Human Services,10.3,Family and Community Services,211093,Social and Human Service Assistants,Bachelor's Degree & Training/Certification,Bachelor's Degree,Training/Certification,.,M,354,387,33,9.3%,12.6%,47,"$35,345","$32,702",,,,,,,,
446,Piedmont Workforce Network (LWDA VI),10,Human Services,10.3,Family and Community Services,211099,"Community and Social Service Specialists, All Other",Bachelor's Degree,Bachelor's Degree,.,.,No data,98,103,5,5.1%,8.1%,12,"$52,336","$47,597",,,,,,,,
446,Piedmont Workforce Network (LWDA VI),10,Human Services,10.4,Personal Care Services,.,.,.,.,.,.,.,"5,732","7,246","1,514",26.4%,.,"1,053",.,.,,,,,,,,
446,Piedmont Workforce Network (LWDA VI),10,Human Services,10.4,Personal Care Services,319011,Massage Therapists,Some College/Associate Degree & Training/Certification,Some College/Associate Degree,Training/Certification,.,M,237,290,53,22.4%,22.2%,35,"$46,339","$43,119",,,,,,,,
446,Piedmont Workforce Network (LWDA VI),10,Human Services,10.4,Personal Care Services,391021,First-Line Supervisors of Personal Service Workers,HS Diploma & Work Experience,HS Diploma,.,Work Experience,No data,273,307,34,12.5%,11.4%,31,"$54,504","$54,913",,,,,,,,
446,Piedmont Workforce Network (LWDA VI),10,Human Services,10.4,Personal Care Services,394031,"Morticians, Undertakers, and Funeral Directors",Some College/Associate Degree & Training/Certification,Some College/Associate Degree,Training/Certification,.,No data,28,31,3,10.7%,2.6%,4,"$51,622","$54,854",,,,,,,,
446,Piedmont Workforce Network (LWDA VI),10,Human Services,10.4,Personal Care Services,395012,"Hairdressers, Hairstylists, and Cosmetologists",Some College/Associate Degree & Training/Certification,Some College/Associate Degree,Training/Certification,.,M,976,"1,157",181,18.5%,8.5%,151,"$33,793","$25,512",,,,,,,,
446,Piedmont Workforce Network (LWDA VI),10,Human Services,10.4,Personal Care Services,395094,Skincare Specialists,Some College/Associate Degree & Training/Certification,Some College/Associate Degree,Training/Certification,.,M,45,52,7,15.6%,10.9%,7,"$37,804","$30,420",,,,,,,,
446,Piedmont Workforce Network (LWDA VI),10,Human Services,10.4,Personal Care Services,399021,Personal Care Aides,HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,M,"2,635","3,626",991,37.6%,36.4%,535,"$22,992","$20,819",,,,,,,,
446,Piedmont Workforce Network (LWDA VI),10,Human Services,10.4,Personal Care Services,399031,Fitness Trainers and Aerobics Instructors,Bachelor's Degree & Training/Certification,Bachelor's Degree,Training/Certification,.,N,"1,213","1,440",227,18.7%,12.8%,243,"$51,529","$50,114",,,,,,,,
446,Piedmont Workforce Network (LWDA VI),10,Human Services,10.4,Personal Care Services,399099,"Personal Care and Service Workers, All Other",HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,No data,64,73,9,14.1%,8.2%,11,"$31,347","$24,679",,,,,,,,
446,Piedmont Workforce Network (LWDA VI),10,Human Services,10.4,Personal Care Services,516011,Laundry and Dry-Cleaning Workers,HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,N,261,270,9,3.4%,-0.5%,36,"$25,026","$23,874",,,,,,,,
446,Piedmont Workforce Network (LWDA VI),11,Information Technology,.,.,.,.,.,.,.,.,.,"5,402","6,082",680,12.6%,.,489,.,.,,,,,,,,
446,Piedmont Workforce Network (LWDA VI),11,Information Technology,11.2,Information Support and Services,.,.,.,.,.,.,.,"1,077","1,181",104,9.7%,.,99,.,.,,,,,,,,
446,Piedmont Workforce Network (LWDA VI),11,Information Technology,11.2,Information Support and Services,151141,Database Administrators,Bachelor's Degree,Bachelor's Degree,.,.,No data,206,235,29,14.1%,9.0%,18,"$79,919","$73,505",,,,,,,,
446,Piedmont Workforce Network (LWDA VI),11,Information Technology,11.2,Information Support and Services,151151,Computer User Support Specialists,Some College/Associate Degree,Some College/Associate Degree,.,.,No data,707,768,61,8.6%,10.6%,67,"$59,684","$55,192",,,,,,,,
446,Piedmont Workforce Network (LWDA VI),11,Information Technology,11.2,Information Support and Services,151199,"Computer Occupations, All Other",Bachelor's Degree,Bachelor's Degree,.,.,No data,164,178,14,8.5%,10.2%,14,"$88,588","$93,936",,,,,,,,
446,Piedmont Workforce Network (LWDA VI),11,Information Technology,11.1,Network Systems,.,.,.,.,.,.,.,"1,291","1,422",131,10.1%,.,111,.,.,,,,,,,,
